Date,SPY,XLK,XLF,XLE,XLV
2025-04-28,544.6068115234375,103.47367095947266,47.43747329711914,40.19457244873047,136.1714630126953
2025-04-29,548.0375366210938,103.95591735839844,47.92987060546875,40.07830810546875,136.8395538330078
2025-04-30,548.2550048828125,104.38844299316406,48.018497467041016,38.99798583984375,138.00869750976562
2025-05-01,552.1405029296875,105.91968536376952,48.00865173339844,39.1433219909668,134.2458038330078
2025-05-02,560.3365478515625,107.6895751953125,49.00329208374024,39.714969635009766,136.1027069091797
2025-05-05,557.1234741210938,107.11784362792967,48.68815994262695,38.99798583984375,135.7195281982422
2025-05-06,552.4667358398438,106.2279281616211,48.41241455078125,39.00767135620117,131.97630310058594
2025-05-07,554.7902221679688,107.2918472290039,48.69801330566406,39.02220916748047,132.98825073242188
2025-05-08,558.6558227539062,108.31598663330078,49.10177230834961,39.53572082519531,131.7896270751953
2025-05-09,557.9440307617188,108.1817626953125,49.10177230834961,39.93296813964844,130.3551788330078
2025-05-12,576.3826293945312,113.20306396484376,50.096412658691406,40.97453308105469,133.57772827148438
2025-05-13,580.1890258789062,115.64908599853516,50.30322647094727,41.55101776123047,129.55938720703125
2025-05-14,580.9304809570312,116.3998031616211,50.16535186767578,41.29910659790039,126.5137176513672
2025-05-15,583.7679443359375,116.5588836669922,50.50017929077149,41.473514556884766,128.17410278320312
2025-05-16,587.465576171875,116.77764129638672,50.80546569824219,41.4105339050293,130.75802612304688
2025-05-19,588.108154296875,116.60860443115234,50.83500671386719,40.872802734375,132.0155792236328
2025-05-20,586.130859375,116.1710968017578,50.559268951416016,40.49492263793945,132.33981323242188
2025-05-21,576.2540893554688,113.98857879638672,49.52523422241211,39.74888229370117,129.27447509765625
2025-05-22,576.4814453125,114.0184097290039,49.46614456176758,39.59385681152344,128.26254272460938
